repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8529801324503312,0.6943501660497409,0.7515855130952163,0.7101024586007776,0.7515855130952163,"[0.7934419381787804, 0.6858304297328688, 0.7080152671755725, 0.7326007326007327, 0.6819225721784776, 0.7918060200668896, 0.7895083406496928, 0.7589712918660287, 0.72890559732665, 0.8448529411764705]"
10,0.8496688741721854,0.692325838604865,0.7553001879496491,0.709256803708474,0.7553001879496491,"[0.7896825396825398, 0.6858304297328688, 0.7156488549618321, 0.7287545787545788, 0.724737532808399, 0.7918060200668896, 0.7932396839332748, 0.7551834130781498, 0.6936090225563911, 0.8745098039215686]"
10,0.8437086092715231,0.6850575884043311,0.7639589918609115,0.7083705429154333,0.7639589918609115,"[0.7581453634085212, 0.701219512195122, 0.700381679389313, 0.7564102564102564, 0.749507874015748, 0.7424749163879598, 0.8483318700614574, 0.8078149920255184, 0.7341269841269842, 0.8411764705882352]"
10,0.8463576158940398,0.6834767734077392,0.7496922337294233,0.7037226213113624,0.7496922337294232,"[0.7619047619047619, 0.6971544715447153, 0.7080152671755725, 0.7525641025641026, 0.6779855643044619, 0.7533444816053512, 0.8226514486391571, 0.7551834130781498, 0.6936090225563911, 0.8745098039215686]"
10,0.8463576158940398,0.6834767734077392,0.7496922337294233,0.7037226213113624,0.7496922337294232,"[0.7619047619047619, 0.6971544715447153, 0.7080152671755725, 0.7525641025641026, 0.6779855643044619, 0.7533444816053512, 0.8226514486391571, 0.7551834130781498, 0.6936090225563911, 0.8745098039215686]"
10,0.8629139072847682,0.709174078491978,0.7498056566946816,0.717843438461461,0.7498056566946816,"[0.7896825396825398, 0.6898954703832753, 0.6618320610687023, 0.7564102564102564, 0.7263779527559054, 0.7990523968784838, 0.7456101843722565, 0.7665470494417862, 0.677109440267335, 0.8855392156862745]"
10,0.8675496688741722,0.7119064921211999,0.7451353902405542,0.7199924604060917,0.7451353902405542,"[0.8009607351712615, 0.6898954703832753, 0.6618320610687023, 0.7357142857142858, 0.7224409448818897, 0.7642140468227425, 0.7456101843722565, 0.7440191387559808, 0.7011278195488722, 0.8855392156862745]"
10,0.8675496688741722,0.7119064921211999,0.7451353902405542,0.7199924604060917,0.7451353902405542,"[0.8009607351712615, 0.6898954703832753, 0.6618320610687023, 0.7357142857142858, 0.7224409448818897, 0.7642140468227425, 0.7456101843722565, 0.7440191387559808, 0.7011278195488722, 0.8855392156862745]"
10,0.8695364238410596,0.7193958091509749,0.7456613298001455,0.7229211904336712,0.7456613298001455,"[0.8009607351712615, 0.6939605110336818, 0.665648854961832, 0.7402930402930403, 0.718503937007874, 0.7642140468227425, 0.697980684811238, 0.7404306220095693, 0.745405179615706, 0.8892156862745098]"
10,0.8741721854304636,0.7275666550366806,0.7449009288071302,0.7258935184103658,0.7449009288071302,"[0.8047201336675022, 0.6939605110336818, 0.6347328244274809, 0.7441391941391942, 0.6976706036745407, 0.7642140468227425, 0.7311237928007023, 0.7252791068580542, 0.7529239766081872, 0.9002450980392157]"
